,Unnamed: 0,Unnamed: 0.1,id,question,desired_answer,student_answer,score_me,score_other,score_avg,t5_score_sowe,t5_score_mowe,t5_small_score_sowe,t5_small_score_mowe,t5_base_score_mowe
1730,1730,1730,11.1,What are the elements typically included in a class definition?,Function members and data members.,"Function members and member attributes, or in other words, the class variables and functions.",5.0,5.0,5.0,0.8399930000305176,0.8399929404258728,0.8193707466125488,0.8193707466125488,0.8017687797546387
1731,1731,1731,11.1,What are the elements typically included in a class definition?,Function members and data members.,"The elements that are included in a class definition is the access-modifier, data types, variables, and function signatures.",4.0,4.0,4.0,0.7174551486968994,0.7174551486968994,0.6478239297866821,0.6478238701820374,0.6467132568359375
1732,1732,1732,11.1,What are the elements typically included in a class definition?,Function members and data members.,The variables and function prototypes.,5.0,3.0,4.0,0.7405934333801271,0.7405934333801271,0.7433523535728455,0.7433524131774902,0.6584701538085938
1733,1733,1733,11.1,What are the elements typically included in a class definition?,Function members and data members.,public and private variables and initiations of functions included in the class.,4.5,2.5,3.5,0.7416579127311707,0.7416579127311707,0.7734802365303041,0.7734802961349487,0.6315778493881226
1734,1734,1734,11.1,What are the elements typically included in a class definition?,Function members and data members.,The return value and the accepted value.,1.5,1.25,1.375,0.6865805983543396,0.6865805387496948,0.6395655274391174,0.6395654678344727,0.5265027284622192
1735,1735,1735,11.1,What are the elements typically included in a class definition?,Function members and data members.,"A class definition typically includes the class name, the classes constructor(s), and any extra functions and class variables.",5.0,2.5,3.75,0.7067538499832153,0.7067539095878601,0.6985812187194824,0.6985812783241272,0.6186597347259521
1736,1736,1736,11.1,What are the elements typically included in a class definition?,Function members and data members.,"Parameters and their type, Class name, and return type, and the code to be executed in the class.",2.0,3.75,2.875,0.667046308517456,0.6670463681221008,0.5914973616600037,0.5914973616600037,0.6264912486076355
1737,1737,1737,11.1,What are the elements typically included in a class definition?,Function members and data members.,"data members, class variables, and functions",5.0,5.0,5.0,0.6530205607414246,0.653020441532135,0.7440295219421387,0.7440295219421387,0.6852942109107971
1738,1738,1738,11.1,What are the elements typically included in a class definition?,Function members and data members.,"Constructor, functions, and variables native to the class.",5.0,3.0,4.0,0.7341253161430359,0.7341252565383911,0.6549158692359924,0.6549158692359924,0.6882689595222473
1739,1739,1739,11.1,What are the elements typically included in a class definition?,Function members and data members.,functions and data members,5.0,5.0,5.0,0.6897145509719849,0.6897145509719849,0.7901949882507324,0.7901949882507324,0.7478005886077881
1740,1740,1740,11.1,What are the elements typically included in a class definition?,Function members and data members.,data members and function definitions,5.0,5.0,5.0,0.7379727959632874,0.7379727959632874,0.7973508834838867,0.7973508238792419,0.7522022724151611
1741,1741,1741,11.1,What are the elements typically included in a class definition?,Function members and data members.,member functions and data members,5.0,5.0,5.0,0.7485931515693665,0.7485931515693665,0.808127760887146,0.808127760887146,0.7747694849967957
1742,1742,1742,11.1,What are the elements typically included in a class definition?,Function members and data members.,"constructor, and function definitions.",3.5,2.5,3.0,0.6641287207603455,0.6641287207603455,0.6716726422309875,0.6716725826263428,0.658312201499939
1743,1743,1743,11.1,What are the elements typically included in a class definition?,Function members and data members.,class name data of class definition of functions and methods,5.0,3.75,4.375,0.6409522294998169,0.6409522294998169,0.6793229579925537,0.6793228983879089,0.6554223299026489
1744,1744,1744,11.1,What are the elements typically included in a class definition?,Function members and data members.,"A class definition includes the definitions of the class' constructor(s) and any public or private functions. Of course, it also #includes the class header and any necessary C libraries",3.0,2.5,2.75,0.6863861680030823,0.6863862872123718,0.5789672136306763,0.5789672136306763,0.5402851700782776
1745,1745,1745,11.1,What are the elements typically included in a class definition?,Function members and data members.,"Class name, {}, semicoln at the end of the defination, private and bublic followed by "": """,2.5,2.5,2.5,0.6223191022872925,0.6223190426826477,0.5140620470046997,0.5140619874000549,0.4568670690059662
1746,1746,1746,11.1,What are the elements typically included in a class definition?,Function members and data members.,"a constructor, private and public variables, and function prototypes",5.0,2.5,3.75,0.6434726715087891,0.6434726119041443,0.6325039267539978,0.632503867149353,0.6273810267448425
1747,1747,1747,11.1,What are the elements typically included in a class definition?,Function members and data members.,"Data variables and Functions, Data members",5.0,5.0,5.0,0.8127849102020264,0.8127848505973816,0.7662966251373291,0.7662965059280396,0.7563433051109314
1748,1748,1748,11.1,What are the elements typically included in a class definition?,Function members and data members.,class definitions include the name of the class and type of parameters,1.5,3.75,2.625,0.5739765167236328,0.5739764571189879,0.5277988910675049,0.5277989506721497,0.48223960399627686
1749,1749,1749,11.1,What are the elements typically included in a class definition?,Function members and data members.,"class variables, class function prototypes",5.0,3.75,4.375,0.7141658663749695,0.7141659259796143,0.7098028659820557,0.7098028063774109,0.5925461053848267
1750,1750,1750,11.1,What are the elements typically included in a class definition?,Function members and data members.,input  & return type elements,1.5,3.0,2.25,0.4788953065872192,0.4788953363895416,0.5540027022361755,0.5540027618408203,0.3874369263648987
1751,1751,1751,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,Public and private specifiers.,5.0,5.0,5.0,0.792628824710846,0.7926288843154907,0.8200492262840271,0.8200492262840271,0.7679228782653809
1752,1752,1752,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"Public, Private, Restricted",4.5,4.75,4.625,0.6233147978782654,0.6233147978782654,0.7172904014587402,0.7172905206680298,0.6305027008056641
1753,1753,1753,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,The access specifiers are public and private.,5.0,5.0,5.0,0.6840898990631104,0.6840899586677551,0.6761462688446045,0.6761463284492493,0.5918627381324768
1754,1754,1754,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public private protected,5.0,4.75,4.875,0.576007604598999,0.576007604598999,0.7304553389549255,0.7304553985595703,0.641700804233551
1755,1755,1755,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,Public or Private.,5.0,5.0,5.0,0.8823441863059998,0.8823441863059998,0.9233475327491759,0.9233475923538208,0.8890678286552429
1756,1756,1756,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public: the function or variable can be used outside the class private: the function or variable can only be used with the class,5.0,5.0,5.0,0.5313246250152588,0.5313246846199036,0.6385496854782104,0.6385497450828552,0.5634760856628418
1757,1757,1757,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,Public and Private,5.0,5.0,5.0,0.6625223159790039,0.6625223159790039,0.7453699111938477,0.7453700304031372,0.6877411007881165
1758,1758,1758,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public private and protected,5.0,4.75,4.875,0.576007604598999,0.576007604598999,0.7304553389549255,0.7304553985595703,0.641700804233551
1759,1759,1759,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,Public Private,5.0,5.0,5.0,0.6625223159790039,0.6625223159790039,0.7453699111938477,0.7453700304031372,0.6877411007881165
1760,1760,1760,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"Private, public, protected",5.0,4.75,4.875,0.6245101690292358,0.6245101094245911,0.7996253967285156,0.7996254563331604,0.6874019503593445
1761,1761,1761,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,The access-specifiers that can be used in a C++ class definition is private and public.,5.0,5.0,5.0,0.7852469086647034,0.7852469682693481,0.8940402865409851,0.8940403461456299,0.8155229687690735
1762,1762,1762,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public and private.,5.0,5.0,5.0,0.8794531226158142,0.8794528841972351,0.9137258529663086,0.9137258529663086,0.8730682134628296
1763,1763,1763,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"static, long, unsigned",0.0,1.25,0.625,0.5331671237945557,0.5331671833992004,0.571365475654602,0.5713655352592468,0.47473567724227905
1764,1764,1764,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"Private, Public, Protected, or Friend.",5.0,4.75,4.875,0.599320113658905,0.5993200540542603,0.6964859962463379,0.6964859962463379,0.6110881567001343
1765,1765,1765,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"A C++ class definition may include access-specifiers public, private, and static.",4.0,5.0,4.5,0.6579023599624634,0.6579024195671082,0.7133460044860841,0.7133460640907288,0.6013497114181519
1766,1766,1766,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"local, global, local-variable, function specific",1.5,2.5,2.0,0.4747408628463745,0.4747409522533417,0.5625419616699219,0.5625419020652771,0.4109022617340088
1767,1767,1767,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"public, private",5.0,5.0,5.0,0.7016289830207825,0.7016289830207825,0.8026683330535889,0.8026683926582336,0.7427175641059875
1768,1768,1768,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"Public, protected, and private.",5.0,4.75,4.875,0.7245919704437256,0.7245919108390808,0.8051985502243042,0.8051986694335938,0.7261402010917664
1769,1769,1769,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"private, public",5.0,5.0,5.0,0.7075194120407104,0.7075194120407104,0.8221823573112488,0.8221824169158936,0.7197970151901245
1770,1770,1770,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public - can be accessed by any of the program  private - can only be accessed by the class functions themselves and no outside functions or calls,5.0,5.0,5.0,0.5494389533996582,0.5494389533996582,0.567530632019043,0.567530632019043,0.4720427691936493
1771,1771,1771,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"public , private, protected",5.0,5.0,5.0,0.5522892475128174,0.5522892475128174,0.7741038203239441,0.7741038203239441,0.6335163712501526
1772,1772,1772,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public and private,5.0,5.0,5.0,0.6037477850914001,0.6037477254867554,0.7729586362838745,0.7729586362838745,0.6548250913619995
1773,1773,1773,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"public, private, protected",5.0,4.75,4.875,0.5522892475128174,0.5522892475128174,0.7741038203239441,0.7741038203239441,0.6335163712501526
1774,1774,1774,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"functions and data members can be given access-specifications of public, private, and friend. public access is given to any functions or members not given specific access rights.",5.0,4.75,4.875,0.5943912863731384,0.5943912863731384,0.6298148036003113,0.6298148036003113,0.5058774352073669
1775,1775,1775,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,data member or data functions are access specifiers,0.0,1.25,0.625,0.41520044207572937,0.41520050168037415,0.41073617339134216,0.41073617339134216,0.29998281598091125
1776,1776,1776,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public or private,5.0,5.0,5.0,0.6037477850914001,0.6037477254867554,0.7729586362838745,0.7729586362838745,0.6548250913619995
1777,1777,1777,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public and private,5.0,5.0,5.0,0.6037477850914001,0.6037477254867554,0.7729586362838745,0.7729586362838745,0.6548250913619995
1778,1778,1778,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public and private,5.0,5.0,5.0,0.6037477850914001,0.6037477254867554,0.7729586362838745,0.7729586362838745,0.6548250913619995
1779,1779,1779,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,"public - can be accessed from outside the class private - accessible only from inside the class, not inherited protected - accessible only from inside the class, inherited",5.0,4.75,4.875,0.5712934732437134,0.5712934732437134,0.554134726524353,0.5541346669197083,0.504420816898346
1780,1780,1780,11.2,What are the access-specifiers that can be used in a C++ class definition?,Private and public.,public private protected,5.0,5.0,5.0,0.576007604598999,0.576007604598999,0.7304553389549255,0.7304553985595703,0.641700804233551
1781,1781,1781,11.3,How are objects initialized when they are created?,By using constructors.,ie. GradeBook myGradeBook();  call upon the class and then give it a name like shown,0.0,2.5,1.25,0.5651257038116455,0.5651257634162903,0.5210022330284119,0.5210023522377014,0.4633401930332184
1782,1782,1782,11.3,How are objects initialized when they are created?,By using constructors.,They are initialized as a named instance of the template formed by the class. This named instance can then be modified to be different from the class that it was created from.,3.0,3.75,3.375,0.6291697025299072,0.629169762134552,0.5652895569801331,0.5652896165847778,0.5298144221305847
1783,1783,1783,11.3,How are objects initialized when they are created?,By using constructors.,not answered,0.0,0.0,0.0,0.3385434150695801,0.3385434150695801,0.4339312016963959,0.4339311718940735,0.20508798956871033
1784,1784,1784,11.3,How are objects initialized when they are created?,By using constructors.,Objects are initialized by a value given.  When an object is defined for a certain task.,2.0,2.5,2.25,0.6892753839492798,0.689275324344635,0.6271148920059204,0.6271149516105652,0.60349440574646
1785,1785,1785,11.3,How are objects initialized when they are created?,By using constructors.,"They are initialized with a "" . "" (dot) between the constructor and the object being created.",0.0,4.5,2.25,0.64390629529953,0.64390629529953,0.6109112501144409,0.6109112501144409,0.5953179001808167
1786,1786,1786,11.3,How are objects initialized when they are created?,By using constructors.,objectname classname();  to call a function from the class:  objectname.funciton();,0.0,2.5,1.25,0.5746833086013794,0.5746832489967346,0.5780738592147827,0.5780738592147827,0.5832710266113281
1787,1787,1787,11.3,How are objects initialized when they are created?,By using constructors.,"If the object refers to a class, the constructor(s) will initialize the objects based on return type and parameters passed. Compiler will auto-create one if one is not provided.",5.0,5.0,5.0,0.6932280659675598,0.6932281255722046,0.6778185963630676,0.6778186559677124,0.6387601494789124
1788,1788,1788,11.3,How are objects initialized when they are created?,By using constructors.,classname objectname(input parameters);,3.0,2.5,2.75,0.5507691502571106,0.5507691502571106,0.5941692590713501,0.5941693186759949,0.6215730905532837
1789,1789,1789,11.3,How are objects initialized when they are created?,By using constructors.,When the class is called by the Constructor,2.0,5.0,3.5,0.6426334381103516,0.642633318901062,0.5994042158126831,0.5994040966033936,0.6179910898208618
1790,1790,1790,11.3,How are objects initialized when they are created?,By using constructors.,"Constructors; default when not provided by user, or programmer specified constructors.",5.0,5.0,5.0,0.7166655659675598,0.7166656851768494,0.7088902592658997,0.7088902592658997,0.7002277374267578
1791,1791,1791,11.3,How are objects initialized when they are created?,By using constructors.,Objects are usually initialized at the beginning of the program and are initialized usually in the main function. They are initialized after the class's name.,1.0,3.75,2.375,0.670210599899292,0.6702106595039368,0.5802634954452515,0.5802634358406067,0.5395051836967468
1792,1792,1792,11.3,How are objects initialized when they are created?,By using constructors.,"&lt;variable type&gt; &lt;variable name&gt;; or, if you want to initialize a variable to a certain value, &lt;variable type&gt; &lt;variable name&gt; = &lt;value&gt;;",1.0,3.75,2.375,0.3917612731456757,0.3917612731456757,0.4554228782653809,0.4554228484630585,0.36221322417259216
1793,1793,1793,11.3,How are objects initialized when they are created?,By using constructors.,"variables are set to a given value, or 0 if none is given.",1.0,1.25,1.125,0.6074540615081787,0.6074541211128235,0.5760615468025208,0.5760615468025208,0.5251456499099731
1794,1794,1794,11.3,How are objects initialized when they are created?,By using constructors.,"When the object is initialized, its constructor is called (whether one is provided or c++ assigns a default constructor).",5.0,5.0,5.0,0.7069606184959412,0.7069606184959412,0.6793263554573059,0.6793263554573059,0.6925135850906372
1795,1795,1795,11.3,How are objects initialized when they are created?,By using constructors.,"Objects are initialized essentially as copies of the corresponding classes, complete with their own separate variables.",2.0,3.0,2.5,0.6298428177833557,0.6298428177833557,0.5974704623222351,0.5974704027175903,0.6049224734306335
1796,1796,1796,11.3,How are objects initialized when they are created?,By using constructors.,"If you had a class Gradebook, you would initialize it in your main function by use of a constructor in the Gradebook class.  If no constructor is specified or found, c++ will use a default one with no parameters.  Gradebook myGradebook;  In this bit of code, the class Gradebook has been initialized as object myGradebook.",5.0,5.0,5.0,0.6452721357345581,0.6452721357345581,0.6504647135734558,0.6504647135734558,0.5905154347419739
1797,1797,1797,11.3,How are objects initialized when they are created?,By using constructors.,objects are initialized by stating the classname first then assigning a name to the object. Within the object's ( ) is a place where it can be initialized.,3.0,3.75,3.375,0.6907204985618591,0.6907204389572144,0.6252585053443909,0.6252584457397461,0.5840121507644653
1798,1798,1798,11.3,How are objects initialized when they are created?,By using constructors.,They are initialized with a constructor.,5.0,5.0,5.0,0.6639395952224731,0.6639396548271179,0.6863918900489807,0.6863919496536255,0.5223250985145569
1799,1799,1799,11.3,How are objects initialized when they are created?,By using constructors.,"The value is specified after declaration,  It can initialized anywhere between the declaration and the corresponding }.",1.0,3.75,2.375,0.5890247821807861,0.5890247821807861,0.614361584186554,0.614361584186554,0.5048577785491943
1800,1800,1800,11.3,How are objects initialized when they are created?,By using constructors.,"with the default constructor for that object in its class.  if no constructor is specified, it uses the default system constructor.",4.0,5.0,4.5,0.7150685787200928,0.715068519115448,0.6860365867614746,0.6860366463661194,0.7145544290542603
1801,1801,1801,11.3,How are objects initialized when they are created?,By using constructors.,initialized using the same name as the class,1.0,4.0,2.5,0.5124295949935913,0.5124295949935913,0.565930187702179,0.565930187702179,0.5856907367706299
1802,1802,1802,11.3,How are objects initialized when they are created?,By using constructors.,they are initialized to a value dependent on the compiler,1.0,1.25,1.125,0.40418991446495056,0.40418991446495056,0.4686407744884491,0.4686407744884491,0.39583539962768555
1803,1803,1803,11.3,How are objects initialized when they are created?,By using constructors.,memory is allocated in accordance with their type and initialization input.,1.0,2.5,1.75,0.6213287711143494,0.6213288307189941,0.5709928274154663,0.5709927678108215,0.5100187659263611
1804,1804,1804,11.3,How are objects initialized when they are created?,By using constructors.,Objects are assigned a space in memory when they are created. the name given to the object points to the memory address where the objects data resides.,1.0,1.25,1.125,0.5825172662734985,0.5825172662734985,0.5454152226448059,0.5454152226448059,0.4660104513168335
1805,1805,1805,11.3,How are objects initialized when they are created?,By using constructors.,using constructor,5.0,5.0,5.0,0.5415852069854736,0.5415852069854736,0.7292208075523376,0.7292208075523376,0.7249020934104919
1806,1806,1806,11.3,How are objects initialized when they are created?,By using constructors.,by giving them a value,2.0,1.25,1.625,0.3649349510669708,0.3649348914623261,0.4252234101295471,0.4252233803272247,0.29917430877685547
1807,1807,1807,11.3,How are objects initialized when they are created?,By using constructors.,"By declaring the class first, the name of the variable, and then any variables that need to be put in the constructor.  Ex. Class myClass(x, y)",5.0,5.0,5.0,0.7084816694259644,0.7084816694259644,0.6798980832099915,0.6798980832099915,0.6267108917236328
1808,1808,1808,11.3,How are objects initialized when they are created?,By using constructors.,"objects are initialized by giving the object a type, name, and initial value",1.0,3.75,2.375,0.5939745306968689,0.5939745306968689,0.540038526058197,0.540038526058197,0.47836095094680786
1809,1809,1809,11.3,How are objects initialized when they are created?,By using constructors.,they are initialized to 0,1.0,1.25,1.125,0.17520472407341006,0.17520470917224884,0.3535146415233612,0.3535146415233612,0.2933921813964844
1810,1810,1810,11.3,How are objects initialized when they are created?,By using constructors.,"obj. are initialized by the variables that call them, when they are created within a class.   e.i. classname objectname etc. ",1.0,3.75,2.375,0.6465435624122621,0.6465436220169067,0.6208779215812683,0.6208778619766235,0.5594391822814941
1811,1811,1811,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","Name of the function, parameters it must receive in order to perform and a return type.",5.0,5.0,5.0,0.8067702054977417,0.8067702651023865,0.7894905209541321,0.7894904613494873,0.6991193890571594
1812,1812,1812,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",a function signature is the elements that make it unique such as the variables it calls for and also I suppose this includes the program it is in.,3.5,4.0,3.75,0.7051894664764404,0.7051894664764404,0.6251566410064697,0.6251566410064697,0.64336097240448
1813,1813,1813,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","A function signature is the return type of a function, its name, and the number and type of its parameters.",5.0,5.0,5.0,0.8107923269271851,0.8107923269271851,0.8472491502761841,0.8472490906715393,0.8172675371170044
1814,1814,1814,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",function prototype that contains functions and data members.,1.0,5.0,3.0,0.7698984742164612,0.7698984742164612,0.7267761826515198,0.726776123046875,0.6242735385894775
1815,1815,1815,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",A function signature is a declaration of the function that includes the parameter types and the number of parameters.,5.0,5.0,5.0,0.8159500360488892,0.8159500956535339,0.8363425731658936,0.8363425731658936,0.7818109393119812
1816,1816,1816,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",the declaration of the function.,2.0,3.0,2.5,0.6527798175811768,0.652779757976532,0.6639166474342346,0.6639166474342346,0.5037895441055298
1817,1817,1817,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","Includes the name, accepted parameters, and return type.",5.0,5.0,5.0,0.8101586103439331,0.8101586699485779,0.8368487358093262,0.8368486762046814,0.7980296611785889
1818,1818,1818,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",its return type and its input parameters,5.0,5.0,5.0,0.5188022851943971,0.5188022255897522,0.5521091818809509,0.5521091818809509,0.537879228591919
1819,1819,1819,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",Contains the function name and its paramaters.  The return type is not included,5.0,5.0,5.0,0.8105608224868774,0.8105608224868774,0.7421257495880127,0.7421258091926575,0.7749173641204834
1820,1820,1820,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","Return type, function name, and the parameter types",5.0,5.0,5.0,0.7089366316795349,0.7089365720748901,0.7966938614845276,0.7966938018798828,0.7814062833786011
1821,1821,1821,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",The function signature tells what the function parameters and includes all the function calls,2.5,5.0,3.75,0.6730896830558777,0.6730897426605225,0.6267917156219482,0.6267916560173035,0.6448558568954468
1822,1822,1822,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","The function's name, as well as what it returns and what it accepts.",5.0,5.0,5.0,0.7997802495956421,0.7997801899909973,0.6951088905334473,0.6951088309288025,0.6096290946006775
1823,1823,1823,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",the body of the function that holds all the actual code,1.0,2.5,1.75,0.5069919824600221,0.5069920420646667,0.4886839389801026,0.4886839687824249,0.3896379768848419
1824,1824,1824,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",A function signature is the return type and accepted pass value type it takes,3.0,4.0,3.5,0.6294839978218079,0.6294839978218079,0.5399267077445984,0.5399267673492432,0.5180078744888306
1825,1825,1825,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",A function signature specifies the name and input variables of a function.,5.0,5.0,5.0,0.7912412285804749,0.7912412881851196,0.7810125350952148,0.7810125946998596,0.756497323513031
1826,1826,1826,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",A function signature is the function's parameters and their type and the name of the function.  The return type is not a part of the function signature.,5.0,5.0,5.0,0.878342866897583,0.8783428072929382,0.7908506989479065,0.7908506989479065,0.7909184694290161
1827,1827,1827,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",the name of the function and what it accepts/ returns,5.0,5.0,5.0,0.5728873014450073,0.5728872418403625,0.6069650053977966,0.6069650053977966,0.4660196602344513
1828,1828,1828,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","the unique identifier of a function, which includes input variables along with the function name, but excludes the output type.",5.0,4.0,4.5,0.7335413694381714,0.7335413694381714,0.7512068748474121,0.7512068748474121,0.730194091796875
1829,1829,1829,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","The order, number, and type of data items included inside the function parameters.",4.5,5.0,4.75,0.8246721625328064,0.824672281742096,0.8625096678733826,0.8625096678733826,0.8071660995483398
1830,1830,1830,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","its the scope, type, and parameters of that function that give it it's properties and defines it against other functions.",5.0,5.0,5.0,0.7565940618515015,0.7565940618515015,0.7622981071472168,0.762298047542572,0.7031984329223633
1831,1831,1831,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","is the name of the fuction, return type, and parameters that are being used",5.0,5.0,5.0,0.6846506595611572,0.6846505999565125,0.7809653282165527,0.7809653282165527,0.7233896851539612
1832,1832,1832,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","a function signature should include the name of the function, parameters, and a body.",2.5,5.0,3.75,0.7982922196388245,0.7982922792434692,0.8234931230545044,0.8234930634498596,0.7729136347770691
1833,1833,1833,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",the name of the function and the arguments passed to that function,5.0,5.0,5.0,0.564294695854187,0.564294695854187,0.5991618633270264,0.5991619229316711,0.5103130340576172
1834,1834,1834,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","A function signature, used in a function's prototype, is the set of object types it take in as parameters, with or without names given for the objects.",5.0,5.0,5.0,0.8225021958351135,0.8225021958351135,0.711251437664032,0.7112513780593872,0.6778554916381836
1835,1835,1835,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",function name and parameter are called function signature.,5.0,5.0,5.0,0.804042637348175,0.8040425777435303,0.7284931540489197,0.7284931540489197,0.6881372928619385
1836,1836,1836,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.",fuction name and parameters,5.0,5.0,5.0,0.5742879509925842,0.5742879509925842,0.5901941657066345,0.5901941657066345,0.4926859736442566
1837,1837,1837,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","The parameters needed, the return type, and name of the function.",5.0,5.0,5.0,0.8429257273674011,0.8429257869720459,0.8731311559677124,0.8731312155723572,0.8291574120521545
1838,1838,1838,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","the signature of a function includes the name of the function, the number and types of parameters, and the return type",5.0,5.0,5.0,0.7758819460868835,0.7758818864822388,0.8126464486122131,0.8126464486122131,0.7728699445724487
1839,1839,1839,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","It is what uniquely separates overloaded functions. It includes the return type, and the parameter list of the function.",4.5,5.0,4.75,0.8087570667266846,0.8087571263313293,0.7810080051422119,0.7810080051422119,0.7581226825714111
1840,1840,1840,11.4,What is a function signature?,"The name of the function and the list of parameters, including their types.","function sig is, is what is the class recognizes as the main function, or rather its specification ",0.0,3.75,1.875,0.71952223777771,0.7195221185684204,0.6453164219856262,0.6453164219856262,0.6049255132675171
1841,1841,1841,11.5,What is a recursive function?,A function that calls itself.,A function that calls upon it self to solve a problem.  Each time it calls upon it self it splits up a problem into a simplier form until it reaches a 'base case' which is the most simplest form of the problem.,5.0,5.0,5.0,0.5628988146781921,0.5628988742828369,0.5430169701576233,0.5430169701576233,0.4248799979686737
1842,1842,1842,11.5,What is a recursive function?,A function that calls itself.,A function that calls itself to perform an opperation such as a factorial recursive function.,5.0,5.0,5.0,0.6314004063606262,0.6314004063606262,0.716684103012085,0.716684103012085,0.608400285243988
1843,1843,1843,11.5,What is a recursive function?,A function that calls itself.,not answered,0.0,0.0,0.0,0.3385434150695801,0.3385434150695801,0.4339312016963959,0.4339311718940735,0.20508798956871033
1844,1844,1844,11.5,What is a recursive function?,A function that calls itself.,A base case that calls upon itself until the problem becomes smaller and terminates.,2.5,5.0,3.75,0.5941333174705505,0.5941333174705505,0.5963438749313354,0.5963438749313354,0.5135690569877625
1845,1845,1845,11.5,What is a recursive function?,A function that calls itself.,It's a function that calls itself. It runs multiple times until the base case is reached.,5.0,5.0,5.0,0.6386163234710693,0.6386163234710693,0.5965431332588196,0.5965430736541748,0.5558809041976929
1846,1846,1846,11.5,What is a recursive function?,A function that calls itself.,a function that calls itself untill it reaches a base case.,5.0,5.0,5.0,0.5603430271148682,0.5603430271148682,0.6112533807754517,0.6112533211708069,0.5477908253669739
1847,1847,1847,11.5,What is a recursive function?,A function that calls itself.,"A function that calls itself. Each time it does, it must get smaller, and eventually MUST converge to a base case, otherwise you can start an infinite loop.",5.0,5.0,5.0,0.5692555904388428,0.569255530834198,0.5684861540794373,0.568486213684082,0.4327923357486725
1848,1848,1848,11.5,What is a recursive function?,A function that calls itself.,a function that calls itself until a base case is met,5.0,5.0,5.0,0.4991905987262726,0.4991905391216278,0.5489960312843323,0.5489959120750427,0.4302428066730499
1849,1849,1849,11.5,What is a recursive function?,A function that calls itself.,A function that calls itself. With each function call the problem is diminished.,5.0,5.0,5.0,0.7634162902832031,0.7634162902832031,0.7419174313545227,0.7419175505638123,0.6121591329574585
