,Unnamed: 0,id,question,desired_answer,student_answer,score_me,score_other,score_avg,t5_score_sowe,t5_score_mowe,t5_small_score_sowe,t5_small_score_mowe
1529,1529,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,"Push in a stack operation corresponds to the enqueue operation in queues.  These operations insert a new item into one end(the top and back, respectively) of the ADT.",5.0,5.0,5.0,0.3671447038650513,0.3671447336673737,0.42098814249038696,0.4209880232810974
1530,1530,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,The stack operation is almost the opposite of the enqueue operation.,0.0,5.0,2.5,0.302206814289093,0.302206814289093,0.3391178548336029,0.3391178548336029
1531,1531,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push = enqueue pop = dequeue,5.0,4.0,4.5,0.4063302576541901,0.4063302576541901,0.5242502689361572,0.5242502689361572
1532,1532,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1533,1533,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,Not sure what this question means.  You can use the stack 'push' operation and the enqueue operation to detect palindromes.,5.0,5.0,5.0,0.3469798564910889,0.34697988629341125,0.38143008947372437,0.38143008947372437
1534,1534,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,"Enqueue is the queue equivalent of push, and dequeue is the queue equivalent to pop.",5.0,5.0,5.0,0.3048803508281708,0.3048803806304932,0.4678095281124115,0.4678095281124115
1535,1535,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,Push operation.,5.0,5.0,5.0,0.5423992276191711,0.5423992276191711,0.5872302651405334,0.5872302651405334
1536,1536,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1537,1537,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1538,1538,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1539,1539,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1540,1540,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,"that would be the push operation, if it put the item at the end of the list.",5.0,5.0,5.0,0.37789031863212585,0.37789031863212585,0.5206476449966431,0.5206477046012878
1541,1541,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1542,1542,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1543,1543,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,the Push method in the stack operations.,5.0,5.0,5.0,0.449091762304306,0.4490917026996613,0.5342252850532532,0.5342252850532532
1544,1544,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1545,1545,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,enqueue corresponds with push dequeue corresponds with pop,5.0,4.0,4.5,0.4118533134460449,0.4118532836437225,0.45503419637680054,0.45503413677215576
1546,1546,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,"Push corresponds with enqueue, both very similarly place new elements into their stack or queue",5.0,5.0,5.0,0.3670347929000855,0.3670347929000855,0.5049178600311279,0.5049178600311279
1547,1547,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,FIFO: First in First out,0.0,3.0,1.5,0.2065449655056,0.2065449655056,0.331083208322525,0.331083208322525
1548,1548,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1549,1549,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,Push,5.0,5.0,5.0,0.8507925271987915,0.8507925271987915,0.8195775747299194,0.8195775747299194
1550,1550,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1551,1551,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1552,1552,9.6,What is the stack operation corresponding to the enqueue operation in queues?,push,push,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1553,1553,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",A hierarchy of nodes that are sorted in a particular order.  Each node has a ancestor (except for the root) and children (except for the leaves).,3.0,5.0,4.0,0.8634766936302185,0.8634765744209291,0.8571274280548096,0.8571274280548096
1554,1554,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",A tree is a finite set of one or more nodes with a specially designated node called the root and the remaining nodes are partitioned into disjoint sets where each of these sets is a tree.,5.0,5.0,5.0,0.8724668025970459,0.8724668025970459,0.888907253742218,0.8889073133468628
1555,1555,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",A tree is a finite set of one or more nodes such that: there is a specially designated node called the root.,4.0,5.0,4.5,0.8291705846786499,0.8291704058647156,0.854221761226654,0.8542217016220093
1556,1556,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A connected, undirected graph without cycles.",4.0,5.0,4.5,0.7117211222648621,0.7117211222648621,0.7386601567268372,0.7386600971221924
1557,1557,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A data structure that contains a root, internal nodes and external nodes. Each node references another node by means of pointers (pass-by-reference). The root is the ""base"" of the tree, it has no parents. A ""leaf"" is a node at the end of the tree which points to NULL.",5.0,5.0,5.0,0.8574402928352356,0.8574402928352356,0.8464705944061279,0.8464704751968384
1558,1558,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",a tree is a series of nodes where each node has links to other nodes.,1.0,5.0,3.0,0.7701172232627869,0.7701172828674316,0.775718629360199,0.775718629360199
1559,1559,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","an infinite set of nodes that have a root and descendants, and each addition is a leaf.",2.0,5.0,3.5,0.8114409446716309,0.8114408254623413,0.8431260585784912,0.8431260585784912
1560,1560,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A set of one or more nodes that are hierarchically organized, with one special “root” node.",3.0,5.0,4.0,0.8443176150321959,0.8443175554275513,0.887479841709137,0.887479841709137
1561,1561,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",A tree is a finite set of one or more nodes such that there is a specially designated node called the root.,2.0,5.0,3.5,0.8406755924224854,0.8406755328178406,0.8401790857315063,0.8401791453361511
1562,1562,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",one or more nodes in a hierarchy starting with the root and branching off like a tree to subtrees,5.0,5.0,5.0,0.7009590268135071,0.7009588479995728,0.7546641230583191,0.7546641826629639
1563,1563,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",A tree is a data structure where nodes are linked to each other in a hierarchical manner.,2.0,5.0,3.5,0.7659227252006531,0.7659227252006531,0.758054792881012,0.7580548524856567
1564,1564,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",a grouping of data in a parent to child structure,2.0,4.0,3.0,0.5423036217689514,0.5423035621643066,0.621943473815918,0.6219435334205627
1565,1565,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",It is a list of numbers in a list made by comparing values of nodes already in the tree and adding to the appropriate spot. Its a list made up of nodes with left and right pointers.,1.0,5.0,3.0,0.7874674797058105,0.7874674201011658,0.7911955118179321,0.7911953926086426
1566,1566,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A tree is a branched data structure with nodes, and leaves... a special node called root has no parent node, but however like all other nodes can and does have 2 nodes that it links to, namely one on the right, and one on the left.",4.0,5.0,4.5,0.9025844931602478,0.902584433555603,0.890692412853241,0.890692412853241
1567,1567,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","It organizes data in a nonlinear, hierarchical form, where items can have more than one successor.  Partitioned into a root node and subsets are general subtrees of the root. ",5.0,5.0,5.0,0.8446395993232727,0.8446395397186279,0.8588059544563293,0.8588060140609741
1568,1568,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A tree is a finite set of one or more nodes such that there is a specially designated node called the root. The remaining nodes are partitioned into n&gt;=0 disjoint sets T the n plus 1, where each element set is a tree.",5.0,5.0,5.0,0.8705600500106812,0.8705600500106812,0.8798927664756775,0.879892885684967
1569,1569,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",A finite set of nodes that starts with the root and terminates with leaves.,3.0,5.0,4.0,0.7699311375617981,0.7699310779571533,0.7817145586013794,0.7817146182060242
1570,1570,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","a set of data arranged with pointers. each element can have many pointers, but no two pointers point to the same element",1.0,4.0,2.5,0.7393442988395691,0.7393442988395691,0.7520856261253357,0.7520856261253357
1571,1571,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A Tree is a data structure with one or more data nodes, each of which contains some data. Each node itself can have a number of attached child nodes, creating the branched structure Trees are named for.",4.0,5.0,4.5,0.8606233000755309,0.8606233596801758,0.852214515209198,0.8522145748138428
1572,1572,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","a finite collection of nodes, where it starts with an element called the root, which has children, and its children have children until you get to the leaves which are the last elements and have to children",4.0,5.0,4.5,0.8096193671226501,0.8096193671226501,0.794151246547699,0.7941513061523438
1573,1573,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A nonlinear, two-dimensional data structure.",0.0,4.0,2.0,0.6294958591461182,0.6294957995414734,0.6890905499458313,0.6890906095504761
1574,1574,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",a finite set of one or more nodes such that there is a root node and all other nodes are split into trees of lesser value than the root,3.0,5.0,4.0,0.7057639360427856,0.7057639956474304,0.7904439568519592,0.7904439568519592
1575,1575,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.","A finite number of nodes such that there is one root node, each node has a certain number of children nodes, and each child is also a tree",5.0,5.0,5.0,0.8183234930038452,0.8183233737945557,0.8332083821296692,0.833208441734314
1576,1576,10.1,What is a tree?,"A collection of nodes, which has a special node called root, and the rest of the nodes are partitioned into one or more disjoint sets, each set being a tree.",A type of data structure in which each element is attached to one or more elements directly beneath it.,3.0,5.0,4.0,0.7168757915496826,0.7168756127357483,0.7123517990112305,0.7123517990112305
1577,1577,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,"Each level of a generation in the tree, some people do not count the root as a generation",4.0,4.0,4.0,0.629471480846405,0.629471480846405,0.6017135977745056,0.6017136573791504
1578,1578,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,"The height of a tree is in terms of the levels of its nodes such that, if  the tree is empty its height is 0 otherwise its height is equal to the maximum level of its nodes.",4.0,5.0,4.5,0.6668705940246582,0.6668705940246582,0.6635525226593018,0.6635525822639465
1579,1579,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The height of a tree is the number of nodes on the longest path from the root to a leaf.,5.0,5.0,5.0,0.8980413675308228,0.8980414271354675,0.8868822455406189,0.8868823051452637
1580,1580,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The number of nodes on the longest path from the root of the tree to a leaf.,5.0,5.0,5.0,0.8980413675308228,0.8980414271354675,0.8868822455406189,0.8868823051452637
1581,1581,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,Height = the number of times you must progress down the levels of a tree to reach a leaf of the greatest distance from the root.,5.0,5.0,5.0,0.7384810447692871,0.7384810447692871,0.7504082322120667,0.7504081726074219
1582,1582,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,the height of a tree is the length from the root to the furthest leaf,5.0,5.0,5.0,0.667912483215332,0.667912483215332,0.7683461308479309,0.7683461308479309
1583,1583,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The height is the number of generations (levels) from the root.,4.0,5.0,4.5,0.6803877949714661,0.6803877353668213,0.7518420815467834,0.7518421411514282
1584,1584,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The height of a tree is the number of levels between the root and the leaf farthest away from it.,5.0,5.0,5.0,0.8259590268135071,0.8259589672088623,0.8240606188774109,0.8240606784820557
1585,1585,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,is the depth of its furthest leaf,4.0,5.0,4.5,0.6334726214408875,0.6334725618362427,0.6918549537658691,0.6918549537658691
1586,1586,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,the number of nodes from root to leaf,3.0,4.0,3.5,0.5707711577415466,0.5707712769508362,0.6418443918228149,0.6418443322181702
1587,1587,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,the distance from the deepest leaf to the root,5.0,5.0,5.0,0.6513493061065674,0.6513492465019226,0.7597634792327881,0.7597634196281433
1588,1588,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,the number of generations or levels of a tree,4.0,5.0,4.5,0.5394424200057983,0.5394424200057983,0.4764142632484436,0.4764142334461212
1589,1589,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,"The intensity of the children. Say you begin with one node, Thats one height. Then you add two children to that node and then two children to each of those nodes and two children to each of THOSE nodes. Youre current height would be 4.",2.0,4.0,3.0,0.6326243877410889,0.6326243877410889,0.5734782218933105,0.5734782814979553
1590,1590,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,"the number of levels of a tree, like a tree can have at minimum a depth of 3 and at most a height of 8 for 8 nodes.",3.0,4.0,3.5,0.6046972274780273,0.6046971678733826,0.6616569757461548,0.6616570949554443
1591,1591,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The number of nodes on the longest path from the root to the leaf.,5.0,5.0,5.0,0.8980413675308228,0.8980414271354675,0.8868822455406189,0.8868823051452637
1592,1592,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The height of a tree is the number of nodes on the longes path from the root to a leaf.,5.0,5.0,5.0,0.8822036385536194,0.8822036385536194,0.798385739326477,0.798385739326477
1593,1593,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,is equal to the number of levels.  levels between the root node and the terminal nodes.,4.0,5.0,4.5,0.6472336649894714,0.6472337245941162,0.7359404563903809,0.7359403371810913
1594,1594,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,the number of generations or levels the tree has,4.0,5.0,4.5,0.5394424200057983,0.5394424200057983,0.4764142632484436,0.4764142334461212
1595,1595,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,"The height of a tree is the depth of its subtrees, that is, how many layers deep it is.",4.0,5.0,4.5,0.7176980972290039,0.7176982164382935,0.7015008330345154,0.7015008330345154
1596,1596,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,is the number of generations in the tree,4.0,5.0,4.5,0.4109882712364197,0.4109883010387421,0.4694945514202118,0.46949461102485657
1597,1597,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The number of nodes on the longest path from the root to a leaf.,5.0,5.0,5.0,0.8980413675308228,0.8980414271354675,0.8868822455406189,0.8868823051452637
1598,1598,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,the number of distinct levels of separation,3.0,5.0,4.0,0.4849705398082733,0.4849705398082733,0.5174868106842041,0.5174868106842041
1599,1599,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,the height of a tree is how many levels of nodes that it has,4.0,5.0,4.5,0.4566832482814789,0.4566833078861237,0.5657123327255249,0.5657123923301697
1600,1600,10.2,What is the height of a tree?,The length of the longest path from the root to any of its leaves.,The connections between elements are called branches. Trees are often called inverted trees because they are normally drawn with the root at the top.,0.0,3.0,1.5,0.7229380607604979,0.7229380607604979,0.6712646484375,0.6712647080421448
1601,1601,10.3,What is a leaf?,A node that has no children.,A leaf is a child of a parent node that has no children nodes of its own.,5.0,5.0,5.0,0.8672488331794739,0.8672487139701843,0.8734948039054871,0.8734947443008423
1602,1602,10.3,What is a leaf?,A node that has no children.,A leaf is a node with no children.,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1603,1603,10.3,What is a leaf?,A node that has no children.,A node with no children.,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1604,1604,10.3,What is a leaf?,A node that has no children.,A tree node with no children.,5.0,5.0,5.0,0.9353869557380676,0.9353870749473572,0.937011182308197,0.9370111227035522
1605,1605,10.3,What is a leaf?,A node that has no children.,And end point of the tree... a node that does not have any children.,5.0,5.0,5.0,0.7927688360214233,0.7927688956260681,0.7991089224815369,0.7991089820861816
1606,1606,10.3,What is a leaf?,A node that has no children.,a node with no children.,5.0,5.0,5.0,0.8420471549034119,0.8420470952987671,0.9024118185043335,0.9024118781089783
1607,1607,10.3,What is a leaf?,A node that has no children.,A new item to the tree--a child,2.0,4.0,3.0,0.6451137065887451,0.6451137065887451,0.6490914821624756,0.6490914225578308
1608,1608,10.3,What is a leaf?,A node that has no children.,"A leaf is a node with children, it is a terminating node.",0.0,4.0,2.0,0.8536882996559143,0.8536882996559143,0.873345136642456,0.8733453154563904
1609,1609,10.3,What is a leaf?,A node that has no children.,The node with degree 0.,3.0,5.0,4.0,0.7507074475288391,0.7507074475288391,0.755106508731842,0.7551066279411316
1610,1610,10.3,What is a leaf?,A node that has no children.,the node with degree 0,3.0,5.0,4.0,0.6455442309379578,0.6455442309379578,0.6480910181999207,0.6480909585952759
1611,1611,10.3,What is a leaf?,A node that has no children.,a leaf is a node with no children,5.0,5.0,5.0,0.6734670996665955,0.6734670400619507,0.763896644115448,0.7638965845108032
1612,1612,10.3,What is a leaf?,A node that has no children.,the last child on any branch,4.0,5.0,4.5,0.5408016443252563,0.5408016443252563,0.5145156383514404,0.5145156383514404
1613,1613,10.3,What is a leaf?,A node that has no children.,The last value in the tree. A value with no children attatched.,5.0,5.0,5.0,0.7402628660202026,0.7402628064155579,0.732535183429718,0.732535183429718
1614,1614,10.3,What is a leaf?,A node that has no children.,a node with no children.,5.0,5.0,5.0,0.8420471549034119,0.8420470952987671,0.9024118185043335,0.9024118781089783
1615,1615,10.3,What is a leaf?,A node that has no children.,A node with no children.,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1616,1616,10.3,What is a leaf?,A node that has no children.,A leaf is a node with no children,5.0,5.0,5.0,0.615969181060791,0.615969181060791,0.8708103895187378,0.8708104491233826
1617,1617,10.3,What is a leaf?,A node that has no children.,a node with degree 0.  last node in the tree and furtherest away from the root.,3.0,5.0,4.0,0.6833545565605164,0.6833545565605164,0.6543135643005371,0.6543135643005371
1618,1618,10.3,What is a leaf?,A node that has no children.,an endpoint on a tree that contains no pointers or pointers that are set to null,4.0,5.0,4.5,0.5759897232055664,0.5759896636009216,0.5426377654075623,0.5426377654075623
1619,1619,10.3,What is a leaf?,A node that has no children.,A leaf is a node with no children.,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1620,1620,10.3,What is a leaf?,A node that has no children.,an element in a tree that has no children,5.0,5.0,5.0,0.5167086124420166,0.5167085528373718,0.6379658579826355,0.6379658579826355
1621,1621,10.3,What is a leaf?,A node that has no children.,A node with no children.,5.0,5.0,5.0,1.0,1.0,1.0,1.0
1622,1622,10.3,What is a leaf?,A node that has no children.,a leaf is a node that has no children nodes,5.0,5.0,5.0,0.665959894657135,0.6659598350524902,0.7604789137840271,0.7604788541793823
1623,1623,10.3,What is a leaf?,A node that has no children.,a leaf is a node with no children,5.0,5.0,5.0,0.6734670996665955,0.6734670400619507,0.763896644115448,0.7638965845108032
1624,1624,10.3,What is a leaf?,A node that has no children.,"The elements at the very bottom of an inverted tree (that is, those that have no elements below them) are called leaves.",5.0,5.0,5.0,0.7113776803016663,0.7113776206970215,0.668222963809967,0.668222963809967
1625,1625,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"A tree data structure in which each done has at most two children, typical called left and right nodes.  The right node is usually greater than the left node and the parent node.",4.0,5.0,4.5,0.7723308205604553,0.7723308205604553,0.7037301659584045,0.7037301063537598
1626,1626,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"A binary tree is a set of nodes that is either empty or partitioned into a root node and one or two subsets that are binary subtrees of the root. Each node can have no more than two children, a right and a left child.",5.0,5.0,5.0,0.766576886177063,0.7665768265724182,0.7271852493286133,0.7271853089332581
1627,1627,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"A set of nodes that is either empty or partitioned into a root node and one or two subsets that are binary subtrees of the root.  Each node has at most two children, the left child and the right child.",5.0,5.0,5.0,0.7643198966979979,0.7643198370933533,0.7207911610603333,0.7207911014556885
1628,1628,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"A set of zero or more nodes, partitioned into a root node and two possibly empty sets that are binary trees. Thus, each node in a binary tree has at most two children, the left child and the right child.",5.0,5.0,5.0,0.7985946536064148,0.79859459400177,0.735772967338562,0.735772967338562
1629,1629,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,A tree in which each parent has a maximum of 2 children.,5.0,5.0,5.0,0.7541875243186951,0.7541874647140503,0.8665151596069336,0.866515040397644
1630,1630,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a tree where each node has at most 2 children.,5.0,5.0,5.0,0.7926561236381531,0.7926561236381531,0.7630919814109802,0.763092041015625
1631,1631,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a tree with up to two children or a right subtree and/or a left subtree,5.0,5.0,5.0,0.600294291973114,0.6002943515777588,0.6255389451980591,0.6255389451980591
1632,1632,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"A binary tree is a tree in which all nodes have a maximum of two degrees, or can only have two children each.",5.0,5.0,5.0,0.8359099626541138,0.8359099626541138,0.8333877921104431,0.8333878517150879
1633,1633,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a binary tree is a tree data structure in which each node has at most two children.,5.0,5.0,5.0,0.8029523491859436,0.8029524683952332,0.7083115577697754,0.7083114981651306
1634,1634,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"a tree with only 2 joints, left and right",4.0,5.0,4.5,0.54103022813797,0.5410302877426147,0.5914157629013062,0.5914157032966614
1635,1635,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,A binary search tree is a tree that also has the condition that each node may have at maximum 2 children,4.0,5.0,4.5,0.7037081122398376,0.7037081718444824,0.7223008871078491,0.7223010063171387
1636,1636,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a tree where each parent can have at max two children.,5.0,5.0,5.0,0.6988688707351685,0.6988689303398132,0.7684074640274048,0.7684073448181152
1637,1637,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a list of numbers that are ordered compared to how they compare to the other numbers already added in the tree,1.0,3.0,2.0,0.5203139781951904,0.5203139781951904,0.5367685556411743,0.5367684960365295
1638,1638,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a tree where each node can have at most 2 children.,5.0,5.0,5.0,0.7926561236381531,0.7926561236381531,0.7630919814109802,0.763092041015625
1639,1639,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"Starting at the root node, it branches off into one or two subsets that are binary subtrees of the root.  Each node has at most two children, the left child and the right child.",5.0,5.0,5.0,0.7374905347824097,0.7374904751777649,0.720990002155304,0.7209899425506592
1640,1640,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"A binary tree is a set of nodes that is either empty or partitioned into a root node and one or two subsets that are binary subtrees of the root. Each node has at most two children, the left child and the right child.",5.0,5.0,5.0,0.7643198966979979,0.7643198370933533,0.7207911610603333,0.7207911014556885
1641,1641,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a tree that has a maximum of 2 children per node,5.0,5.0,5.0,0.7642844319343567,0.7642843723297119,0.8486289978027344,0.8486290574073792
1642,1642,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a tree with elements that can contain at most two pointers,5.0,5.0,5.0,0.5537624955177307,0.5537624955177307,0.5772089958190918,0.5772089958190918
1643,1643,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,A binary tree can have only two children for each node.,5.0,5.0,5.0,0.8210816383361816,0.8210816383361816,0.8227150440216064,0.8227150440216064
1644,1644,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a tree where every parent has only two children,4.0,5.0,4.5,0.6021407842636108,0.6021407246589661,0.6685363054275513,0.6685362458229065
1645,1645,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,A tree where every node has no more than two children,5.0,5.0,5.0,0.7100910544395447,0.7100909352302551,0.7714337706565857,0.7714337706565857
1646,1646,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,"a binary tree is a special search tree where each node has either 2, 1, or 0 children",4.0,5.0,4.5,0.659714937210083,0.659714937210083,0.6796678900718689,0.6796678304672241
1647,1647,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,a binary tree is a special type of tree where each node can only have at maximum 2 children,5.0,5.0,5.0,0.7347564101219177,0.7347565293312073,0.7502658367156982,0.7502658367156982
1648,1648,10.4,What is a binary tree?,A tree for which the maximum number of children per node is two.,A binary tree is a special type of inverted tree in which each element has only two branches below it.,4.0,5.0,4.5,0.7089085578918457,0.7089086174964905,0.7051436305046082,0.7051435708999634
1649,1649,10.5,What is a binary search tree?,A binary tree that has the property that for any node the left child is smaller than the parent which in turn is smaller than the right child.,"A tree data structure where each node has a value, where the total order is defined on these values.  the left subtree contains only values less than the parent node, and vice versa for the right subtree.",5.0,5.0,5.0,0.8017223477363586,0.8017222881317139,0.7350125908851624,0.7350126504898071
1650,1650,10.5,What is a binary search tree?,A binary tree that has the property that for any node the left child is smaller than the parent which in turn is smaller than the right child.,A binary search tree is a binary tree where the value in any node 'n' is greater than the value in every node in n's left subtree but less than every node in n's right subtree.,5.0,5.0,5.0,0.7210695147514343,0.7210695147514343,0.6618879437446594,0.6618878245353699
1651,1651,10.5,What is a binary search tree?,A binary tree that has the property that for any node the left child is smaller than the parent which in turn is smaller than the right child.,"A binary tree where the value in any node n is greater than the value in every node in n's left subtree, but less than the value of every node in n's right subtree.",5.0,5.0,5.0,0.7329666614532471,0.7329666614532471,0.6644867062568665,0.6644867658615112
1652,1652,10.5,What is a binary search tree?,A binary tree that has the property that for any node the left child is smaller than the parent which in turn is smaller than the right child.,"A binary tree where the search key in any node n is greater than the search key in any node in n's left subtree, but less than the search key in any node in n's right subtree.",5.0,5.0,5.0,0.7171286940574646,0.7171286940574646,0.6737546324729919,0.6737546920776367
